ID,MONTHS_BALANCE,STATUS
5000342,-13,0
5000342,-12,C
5000342,-11,0
5000342,-10,X
5000342,-9,0
5000342,-8,0
5000342,-7,0
5000342,-6,X
5000342,-5,0
5000342,-4,C
5000342,-3,0
5000342,-2,X
5000342,-1,C
5000342,0,1
5000343,-12,0
5000343,-11,0
5000343,-10,0
5000343,-9,0
5000343,-8,2
5000343,-7,C
5000343,-6,2
5000343,-5,1
5000343,-4,1
5000343,-3,C
5000343,-2,C
5000343,-1,0
5000343,0,2
5000344,-33,C
5000344,-32,C
5000344,-31,C
5000344,-30,0
5000344,-29,0
5000344,-28,C
5000344,-27,X
5000344,-26,C
5000344,-25,C
5000344,-24,0
5000344,-23,C
5000344,-22,C
5000344,-21,C
5000344,-20,0
5000344,-19,C
5000344,-18,X
5000344,-17,C
5000344,-16,C
5000344,-15,0
5000344,-14,C
5000344,-13,X
5000344,-12,X
5000344,-11,C
5000344,-10,C
5000344,-9,X
5000344,-8,C
5000344,-7,C
5000344,-6,C
5000344,-5,0
5000344,-4,0
5000344,-3,0
5000344,-2,C
5000344,-1,X
5000344,0,C
5000345,-3,0
5000345,-2,C
5000345,-1,C
5000345,0,C
5000346,-16,0
5000346,-15,0
5000346,-14,0
5000346,-13,C
5000346,-12,2
5000346,-11,0
5000346,-10,0
5000346,-9,0
5000346,-8,0
5000346,-7,C
5000346,-6,5
5000346,-5,C
5000346,-4,1
5000346,-3,1
5000346,-2,C
5000346,-1,3
5000346,0,0
5000347,-34,X
5000347,-33,C
5000347,-32,0
5000347,-31,0
5000347,-30,X
5000347,-29,C
5000347,-28,C
5000347,-27,X
5000347,-26,X
5000347,-25,X
5000347,-24,C
5000347,-23,X
5000347,-22,X
5000347,-21,C
5000347,-20,C
5000347,-19,C
5000347,-18,0
5000347,-17,X
5000347,-16,0
5000347,-15,C
5000347,-14,0
5000347,-13,0
5000347,-12,C
5000347,-11,C
5000347,-10,C
5000347,-9,0
5000347,-8,C
5000347,-7,C
5000347,-6,C
5000347,-5,0
5000347,-4,C
5000347,-3,C
5000347,-2,C
5000347,-1,C
5000347,0,C
5000348,-17,C
5000348,-16,0
5000348,-15,C
5000348,-14,C
5000348,-13,C
5000348,-12,0
5000348,-11,C
5000348,-10,X
5000348,-9,C
5000348,-8,0
5000348,-7,0
5000348,-6,C
5000348,-5,0
5000348,-4,0
5000348,-3,0
5000348,-2,0
5000348,-1,C
5000348,0,C
5000349,-29,C
5000349,-28,C
5000349,-27,0
5000349,-26,X
5000349,-25,X
5000349,-24,0
5000349,-23,0
5000349,-22,X
5000349,-21,0
5000349,-20,C
5000349,-19,C
5000349,-18,C
5000349,-17,X
5000349,-16,X
5000349,-15,X
5000349,-14,X
5000349,-13,C
5000349,-12,C
5000349,-11,X
5000349,-10,C
5000349,-9,X
5000349,-8,X
5000349,-7,X
5000349,-6,C
5000349,-5,X
5000349,-4,0
5000349,-3,1
5000349,-2,0
5000349,-1,X
5000349,0,C
5000350,-12,X
5000350,-11,X
5000350,-10,C
5000350,-9,C
5000350,-8,C
5000350,-7,C
5000350,-6,0
5000350,-5,C
5000350,-4,X
5000350,-3,X
5000350,-2,C
5000350,-1,0
5000350,0,X
5000351,-19,1
5000351,-18,0
5000351,-17,0
5000351,-16,2
5000351,-15,C
5000351,-14,C
5000351,-13,0
5000351,-12,1
5000351,-11,0
5000351,-10,1
5000351,-9,1
5000351,-8,3
5000351,-7,C
5000351,-6,1
5000351,-5,C
5000351,-4,0
5000351,-3,0
5000351,-2,0
5000351,-1,2
5000351,0,C
5000352,-8,0
5000352,-7,C
5000352,-6,0
5000352,-5,0
5000352,-4,0
5000352,-3,C
5000352,-2,X
5000352,-1,C
5000352,0,0
5000353,-6,0
5000353,-5,C
5000353,-4,X
5000353,-3,C
5000353,-2,0
5000353,-1,0
5000353,0,0
5000354,-31,C
5000354,-30,C
5000354,-29,X
5000354,-28,0
5000354,-27,0
5000354,-26,0
5000354,-25,C
5000354,-24,C
5000354,-23,C
5000354,-22,0
5000354,-21,C
5000354,-20,C
5000354,-19,C
5000354,-18,C
5000354,-17,C
5000354,-16,C
5000354,-15,0
5000354,-14,C
5000354,-13,0
5000354,-12,C
5000354,-11,0
5000354,-10,X
5000354,-9,0
5000354,-8,0
5000354,-7,X
5000354,-6,0
5000354,-5,X
5000354,-4,0
5000354,-3,C
5000354,-2,0
5000354,-1,0
5000354,0,C
5000355,-12,1
5000355,-11,4
5000355,-10,0
5000355,-9,0
5000355,-8,0
5000355,-7,0
5000355,-6,0
5000355,-5,0
5000355,-4,C
5000355,-3,0
5000355,-2,C
5000355,-1,1
5000355,0,0
5000356,-2,X
5000356,-1,0
5000356,0,0
5000357,-4,X
5000357,-3,C
5000357,-2,0
5000357,-1,C
5000357,0,C
5000358,-11,C
5000358,-10,0
5000358,-9,0
5000358,-8,1
5000358,-7,C
5000358,-6,C
5000358,-5,1
5000358,-4,0
5000358,-3,C
5000358,-2,X
5000358,-1,C
5000358,0,1
5000359,-20,X
5000359,-19,0
5000359,-18,0
5000359,-17,C
5000359,-16,X
5000359,-15,0
5000359,-14,0
5000359,-13,X
5000359,-12,0
5000359,-11,C
5000359,-10,0
5000359,-9,C
5000359,-8,C
5000359,-7,0
5000359,-6,C
5000359,-5,C
5000359,-4,C
5000359,-3,C
5000359,-2,0
5000359,-1,X
5000359,0,C
5000360,-23,0
5000360,-22,X
5000360,-21,X
5000360,-20,C
5000360,-19,C
5000360,-18,0
5000360,-17,C
5000360,-16,C
5000360,-15,X
5000360,-14,C
5000360,-13,C
5000360,-12,C
5000360,-11,C
5000360,-10,0
5000360,-9,C
5000360,-8,0
5000360,-7,C
5000360,-6,C
5000360,-5,X
5000360,-4,C
5000360,-3,X
5000360,-2,0
5000360,-1,C
5000360,0,0
5000361,-27,C
5000361,-26,0
5000361,-25,C
5000361,-24,0
5000361,-23,X
5000361,-22,C
5000361,-21,C
5000361,-20,0
5000361,-19,0
5000361,-18,C
5000361,-17,0
5000361,-16,C
5000361,-15,0
5000361,-14,0
5000361,-13,0
5000361,-12,0
5000361,-11,X
5000361,-10,X
5000361,-9,X
5000361,-8,C
5000361,-7,X
5000361,-6,C
5000361,-5,C
5000361,-4,C
5000361,-3,C
5000361,-2,C
5000361,-1,0
5000361,0,C
5000362,-31,0
5000362,-30,C
5000362,-29,X
5000362,-28,C
5000362,-27,C
5000362,-26,C
5000362,-25,X
5000362,-24,C
5000362,-23,C
5000362,-22,0
5000362,-21,C
5000362,-20,C
5000362,-19,0
5000362,-18,C
5000362,-17,C
5000362,-16,0
5000362,-15,0
5000362,-14,0
5000362,-13,1
5000362,-12,C
5000362,-11,1
5000362,-10,0
5000362,-9,0
5000362,-8,C
5000362,-7,0
5000362,-6,C
5000362,-5,0
5000362,-4,C
5000362,-3,0
5000362,-2,X
5000362,-1,C
5000362,0,0
5000363,-15,C
5000363,-14,0
5000363,-13,X
5000363,-12,C
5000363,-11,X
5000363,-10,0
5000363,-9,X
5000363,-8,C
5000363,-7,C
5000363,-6,X
5000363,-5,0
5000363,-4,0
5000363,-3,C
5000363,-2,C
5000363,-1,X
5000363,0,0
5000364,-24,0
5000364,-23,0
5000364,-22,C
5000364,-21,C
5000364,-20,C
5000364,-19,C
5000364,-18,C
5000364,-17,C
5000364,-16,C
5000364,-15,0
5000364,-14,X
5000364,-13,X
5000364,-12,C
5000364,-11,0
5000364,-10,0
5000364,-9,X
5000364,-8,0
5000364,-7,0
5000364,-6,0
5000364,-5,0
5000364,-4,C
5000364,-3,C
5000364,-2,C
5000364,-1,C
5000364,0,C
5000365,-13,0
5000365,-12,X
5000365,-11,C
5000365,-10,C
5000365,-9,C
5000365,-8,1
5000365,-7,0
5000365,-6,C
5000365,-5,0
5000365,-4,0
5000365,-3,C
5000365,-2,X
5000365,-1,X
5000365,0,C
5000366,-13,1
5000366,-12,0
5000366,-11,0
5000366,-10,1
5000366,-9,C
5000366,-8,1
5000366,-7,0
5000366,-6,0
5000366,-5,0
5000366,-4,5
5000366,-3,3
5000366,-2,3
5000366,-1,C
5000366,0,2
5000367,-16,X
5000367,-15,X
5000367,-14,X
5000367,-13,C
5000367,-12,0
5000367,-11,C
5000367,-10,C
5000367,-9,0
5000367,-8,C
5000367,-7,0
5000367,-6,0
5000367,-5,X
5000367,-4,C
5000367,-3,C
5000367,-2,C
5000367,-1,C
5000367,0,0
5000368,-14,C
5000368,-13,1
5000368,-12,0
5000368,-11,C
5000368,-10,C
5000368,-9,C
5000368,-8,0
5000368,-7,C
5000368,-6,0
5000368,-5,C
5000368,-4,C
5000368,-3,C
5000368,-2,C
5000368,-1,X
5000368,0,C
5000369,-27,0
5000369,-26,0
5000369,-25,C
5000369,-24,0
5000369,-23,C
5000369,-22,0
5000369,-21,C
5000369,-20,C
5000369,-19,C
5000369,-18,C
5000369,-17,X
5000369,-16,X
5000369,-15,C
5000369,-14,C
5000369,-13,0
5000369,-12,C
5000369,-11,X
5000369,-10,X
5000369,-9,0
5000369,-8,0
5000369,-7,C
5000369,-6,0
5000369,-5,1
5000369,-4,C
5000369,-3,0
5000369,-2,X
5000369,-1,C
5000369,0,C
5000370,-23,C
5000370,-22,C
5000370,-21,C
5000370,-20,0
5000370,-19,0
5000370,-18,C
5000370,-17,C
5000370,-16,X
5000370,-15,0
5000370,-14,C
5000370,-13,C
5000370,-12,1
5000370,-11,X
5000370,-10,C
5000370,-9,X
5000370,-8,C
5000370,-7,C
5000370,-6,0
5000370,-5,C
5000370,-4,C
5000370,-3,X
5000370,-2,0
5000370,-1,0
5000370,0,C
5000371,-6,C
5000371,-5,X
5000371,-4,C
5000371,-3,1
5000371,-2,X
5000371,-1,C
5000371,0,X
5000372,-11,C
5000372,-10,C
5000372,-9,0
5000372,-8,0
5000372,-7,C
5000372,-6,X
5000372,-5,X
5000372,-4,C
5000372,-3,C
5000372,-2,0
5000372,-1,C
5000372,0,0
5000373,-29,0
5000373,-28,C
5000373,-27,X
5000373,-26,C
5000373,-25,C
5000373,-24,0
5000373,-23,0
5000373,-22,X
5000373,-21,C
5000373,-20,0
5000373,-19,0
5000373,-18,C
5000373,-17,X
5000373,-16,C
5000373,-15,C
5000373,-14,0
5000373,-13,C
5000373,-12,C
5000373,-11,C
5000373,-10,C
5000373,-9,C
5000373,-8,C
5000373,-7,C
5000373,-6,C
5000373,-5,C
5000373,-4,C
5000373,-3,X
5000373,-2,X
5000373,-1,C
5000373,0,X
5000374,-11,C
5000374,-10,X
5000374,-9,0
5000374,-8,0
5000374,-7,C
5000374,-6,C
5000374,-5,C
5000374,-4,1
5000374,-3,C
5000374,-2,C
5000374,-1,X
5000374,0,0
5000375,-1,X
5000375,0,X
5000376,-19,0
5000376,-18,C
5000376,-17,C
5000376,-16,0
5000376,-15,0
5000376,-14,0
5000376,-13,0
5000376,-12,C
5000376,-11,C
5000376,-10,C
5000376,-9,0
5000376,-8,C
5000376,-7,C
5000376,-6,C
5000376,-5,0
5000376,-4,0
5000376,-3,0
5000376,-2,C
5000376,-1,X
5000376,0,C
5000377,-20,X
5000377,-19,X
5000377,-18,0
5000377,-17,X
5000377,-16,1
5000377,-15,X
5000377,-14,C
5000377,-13,C
5000377,-12,C
5000377,-11,X
5000377,-10,X
5000377,-9,C
5000377,-8,C
5000377,-7,C
5000377,-6,C
5000377,-5,X
5000377,-4,0
5000377,-3,0
5000377,-2,C
5000377,-1,X
5000377,0,X
5000378,-31,X
5000378,-30,C
5000378,-29,C
5000378,-28,0
5000378,-27,C
5000378,-26,C
5000378,-25,X
5000378,-24,C
5000378,-23,X
5000378,-22,X
5000378,-21,C
5000378,-20,0
5000378,-19,C
5000378,-18,0
5000378,-17,0
5000378,-16,C
5000378,-15,0
5000378,-14,X
5000378,-13,C
5000378,-12,C
5000378,-11,C
5000378,-10,0
5000378,-9,C
5000378,-8,C
5000378,-7,C
5000378,-6,X
5000378,-5,0
5000378,-4,X
5000378,-3,C
5000378,-2,C
5000378,-1,C
5000378,0,C
5000379,0,0
5000380,-19,0
5000380,-18,0
5000380,-17,0
5000380,-16,C
5000380,-15,0
5000380,-14,0
5000380,-13,0
5000380,-12,C
5000380,-11,C
5000380,-10,0
5000380,-9,C
5000380,-8,C
5000380,-7,C
5000380,-6,0
5000380,-5,C
5000380,-4,0
5000380,-3,C
5000380,-2,C
5000380,-1,C
5000380,0,X
5000381,-4,0
5000381,-3,0
5000381,-2,C
5000381,-1,X
5000381,0,C
5000382,-19,C
5000382,-18,0
5000382,-17,C
5000382,-16,C
5000382,-15,C
5000382,-14,X
5000382,-13,X
5000382,-12,C
5000382,-11,X
5000382,-10,X
5000382,-9,C
5000382,-8,C
5000382,-7,X
5000382,-6,X
5000382,-5,0
5000382,-4,C
5000382,-3,0
5000382,-2,C
5000382,-1,0
5000382,0,X
5000383,-17,C
5000383,-16,X
5000383,-15,0
5000383,-14,1
5000383,-13,X
5000383,-12,0
5000383,-11,C
5000383,-10,C
5000383,-9,0
5000383,-8,C
5000383,-7,C
5000383,-6,C
5000383,-5,X
5000383,-4,X
5000383,-3,C
5000383,-2,0
5000383,-1,0
5000383,0,C
5000384,-23,0
5000384,-22,0
5000384,-21,0
5000384,-20,C
5000384,-19,C
5000384,-18,0
5000384,-17,C
5000384,-16,X
5000384,-15,C
5000384,-14,C
5000384,-13,C
5000384,-12,0
5000384,-11,C
5000384,-10,0
5000384,-9,0
5000384,-8,0
5000384,-7,C
5000384,-6,X
5000384,-5,0
5000384,-4,C
5000384,-3,X
5000384,-2,C
5000384,-1,C
5000384,0,C
5000385,-24,C
5000385,-23,0
5000385,-22,C
5000385,-21,X
5000385,-20,0
5000385,-19,C
5000385,-18,0
5000385,-17,X
5000385,-16,0
5000385,-15,C
5000385,-14,C
5000385,-13,X
5000385,-12,C
5000385,-11,C
5000385,-10,0
5000385,-9,C
5000385,-8,0
5000385,-7,C
5000385,-6,X
5000385,-5,1
5000385,-4,0
5000385,-3,C
5000385,-2,0
5000385,-1,C
5000385,0,C
5000386,-29,4
5000386,-28,C
5000386,-27,1
5000386,-26,2
5000386,-25,0
5000386,-24,1
5000386,-23,0
5000386,-22,0
5000386,-21,1
5000386,-20,0
5000386,-19,0
5000386,-18,C
5000386,-17,1
5000386,-16,0
5000386,-15,0
5000386,-14,1
5000386,-13,C
5000386,-12,2
5000386,-11,0
5000386,-10,0
5000386,-9,C
5000386,-8,C
5000386,-7,3
5000386,-6,0
5000386,-5,1
5000386,-4,C
5000386,-3,1
5000386,-2,3
5000386,-1,0
5000386,0,0
5000387,-1,0
5000387,0,C
5000388,-2,0
5000388,-1,X
5000388,0,0
5000389,-9,C
5000389,-8,C
5000389,-7,C
5000389,-6,0
5000389,-5,C
5000389,-4,C
5000389,-3,0
5000389,-2,1
5000389,-1,C
5000389,0,0
5000390,-5,0
5000390,-4,0
5000390,-3,1
5000390,-2,1
5000390,-1,0
5000390,0,C
5000391,-28,C
5000391,-27,C
5000391,-26,C
5000391,-25,0
5000391,-24,0
5000391,-23,X
5000391,-22,C
5000391,-21,0
5000391,-20,X
5000391,-19,1
5000391,-18,C
5000391,-17,C
5000391,-16,0
5000391,-15,0
5000391,-14,C
5000391,-13,C
5000391,-12,0
5000391,-11,X
5000391,-10,0
5000391,-9,C
5000391,-8,C
5000391,-7,C
5000391,-6,X
5000391,-5,C
5000391,-4,C
5000391,-3,C
5000391,-2,C
5000391,-1,C
5000391,0,C
5000392,-8,C
5000392,-7,C
5000392,-6,0
5000392,-5,C
5000392,-4,C
5000392,-3,C
5000392,-2,0
5000392,-1,0
5000392,0,C
5000393,-26,4
5000393,-25,0
5000393,-24,0
5000393,-23,1
5000393,-22,1
5000393,-21,0
5000393,-20,1
5000393,-19,1
5000393,-18,4
5000393,-17,C
5000393,-16,5
5000393,-15,0
5000393,-14,1
5000393,-13,0
5000393,-12,0
5000393,-11,1
5000393,-10,0
5000393,-9,C
5000393,-8,0
5000393,-7,0
5000393,-6,0
5000393,-5,3
5000393,-4,0
5000393,-3,0
5000393,-2,C
5000393,-1,0
5000393,0,0
5000394,-28,C
5000394,-27,C
5000394,-26,0
5000394,-25,C
5000394,-24,C
5000394,-23,0
5000394,-22,C
5000394,-21,0
5000394,-20,0
5000394,-19,C
5000394,-18,0
5000394,-17,0
5000394,-16,0
5000394,-15,C
5000394,-14,0
5000394,-13,C
5000394,-12,0
5000394,-11,C
5000394,-10,C
5000394,-9,C
5000394,-8,C
5000394,-7,C
5000394,-6,C
5000394,-5,C
5000394,-4,C
5000394,-3,C
5000394,-2,C
5000394,-1,0
5000394,0,X
5000395,-12,0
5000395,-11,C
5000395,-10,C
5000395,-9,C
5000395,-8,0
5000395,-7,C
5000395,-6,0
5000395,-5,C
5000395,-4,0
5000395,-3,C
5000395,-2,C
5000395,-1,C
5000395,0,0
5000396,-15,0
5000396,-14,X
5000396,-13,C
5000396,-12,C
5000396,-11,C
5000396,-10,C
5000396,-9,0
5000396,-8,C
5000396,-7,0
5000396,-6,C
5000396,-5,C
5000396,-4,X
5000396,-3,X
5000396,-2,C
5000396,-1,0
5000396,0,0
5000397,-20,0
5000397,-19,0
5000397,-18,0
5000397,-17,C
5000397,-16,0
5000397,-15,C
5000397,-14,0
5000397,-13,0
5000397,-12,0
5000397,-11,C
5000397,-10,X
5000397,-9,0
5000397,-8,0
5000397,-7,C
5000397,-6,0
5000397,-5,C
5000397,-4,X
5000397,-3,X
5000397,-2,C
5000397,-1,C
5000397,0,0
5000398,-22,0
5000398,-21,0
5000398,-20,X
5000398,-19,C
5000398,-18,C
5000398,-17,0
5000398,-16,X
5000398,-15,X
5000398,-14,0
5000398,-13,C
5000398,-12,C
5000398,-11,0
5000398,-10,X
5000398,-9,X
5000398,-8,0
5000398,-7,0
5000398,-6,X
5000398,-5,C
5000398,-4,1
5000398,-3,X
5000398,-2,C
5000398,-1,X
5000398,0,C
5000399,-34,0
5000399,-33,X
5000399,-32,0
5000399,-31,C
5000399,-30,0
5000399,-29,0
5000399,-28,C
5000399,-27,C
5000399,-26,C
5000399,-25,0
5000399,-24,X
5000399,-23,0
5000399,-22,C
5000399,-21,0
5000399,-20,X
5000399,-19,C
5000399,-18,0
5000399,-17,C
5000399,-16,C
5000399,-15,C
5000399,-14,C
5000399,-13,X
5000399,-12,C
5000399,-11,0
5000399,-10,C
5000399,-9,C
5000399,-8,X
5000399,-7,0
5000399,-6,C
5000399,-5,0
5000399,-4,X
5000399,-3,C
5000399,-2,C
5000399,-1,C
5000399,0,0
5000400,-10,C
5000400,-9,C
5000400,-8,0
5000400,-7,X
5000400,-6,C
5000400,-5,C
5000400,-4,C
5000400,-3,0
5000400,-2,0
5000400,-1,C
5000400,0,C
5000401,-12,0
5000401,-11,0
5000401,-10,0
5000401,-9,0
5000401,-8,1
5000401,-7,C
5000401,-6,0
5000401,-5,1
5000401,-4,0
5000401,-3,0
5000401,-2,0
5000401,-1,1
5000401,0,C
5000402,-2,0
5000402,-1,C
5000402,0,0
5000403,-20,C
5000403,-19,C
5000403,-18,C
5000403,-17,1
5000403,-16,C
5000403,-15,X
5000403,-14,0
5000403,-13,0
5000403,-12,0
5000403,-11,X
5000403,-10,C
5000403,-9,X
5000403,-8,C
5000403,-7,0
5000403,-6,X
5000403,-5,C
5000403,-4,0
5000403,-3,C
5000403,-2,0
5000403,-1,0
5000403,0,0
5000404,-18,2
5000404,-17,0
5000404,-16,0
5000404,-15,C
5000404,-14,4
5000404,-13,0
5000404,-12,C
5000404,-11,1
5000404,-10,0
5000404,-9,3
5000404,-8,C
5000404,-7,C
5000404,-6,0
5000404,-5,0
5000404,-4,C
5000404,-3,0
5000404,-2,0
5000404,-1,2
5000404,0,C
5000405,-34,C
5000405,-33,C
5000405,-32,0
5000405,-31,0
5000405,-30,C
5000405,-29,C
5000405,-28,C
5000405,-27,0
5000405,-26,X
5000405,-25,0
5000405,-24,C
5000405,-23,0
5000405,-22,X
5000405,-21,0
5000405,-20,X
5000405,-19,C
5000405,-18,X
5000405,-17,0
5000405,-16,C
5000405,-15,C
5000405,-14,C
5000405,-13,C
5000405,-12,C
5000405,-11,1
5000405,-10,X
5000405,-9,X
5000405,-8,X
5000405,-7,0
5000405,-6,0
5000405,-5,X
5000405,-4,C
5000405,-3,C
5000405,-2,C
5000405,-1,C
5000405,0,C
5000406,-23,1
5000406,-22,C
5000406,-21,0
5000406,-20,X
5000406,-19,C
5000406,-18,C
5000406,-17,0
5000406,-16,0
5000406,-15,C
5000406,-14,C
5000406,-13,X
5000406,-12,0
5000406,-11,0
5000406,-10,C
5000406,-9,C
5000406,-8,C
5000406,-7,0
5000406,-6,0
5000406,-5,X
5000406,-4,C
5000406,-3,0
5000406,-2,X
5000406,-1,0
5000406,0,X
5000407,-31,X
5000407,-30,C
5000407,-29,C
5000407,-28,0
5000407,-27,X
5000407,-26,C
5000407,-25,C
5000407,-24,X
5000407,-23,C
5000407,-22,0
5000407,-21,X
5000407,-20,0
5000407,-19,0
5000407,-18,C
5000407,-17,X
5000407,-16,0
5000407,-15,X
5000407,-14,C
5000407,-13,C
5000407,-12,C
5000407,-11,0
5000407,-10,X
5000407,-9,1
5000407,-8,X
5000407,-7,0
5000407,-6,C
5000407,-5,C
5000407,-4,0
5000407,-3,0
5000407,-2,X
5000407,-1,C
5000407,0,X
5000408,-4,4
5000408,-3,4
5000408,-2,0
5000408,-1,0
5000408,0,C
5000409,-15,X
5000409,-14,X
5000409,-13,0
5000409,-12,C
5000409,-11,C
5000409,-10,C
5000409,-9,C
5000409,-8,1
5000409,-7,0
5000409,-6,C
5000409,-5,0
5000409,-4,C
5000409,-3,0
5000409,-2,C
5000409,-1,0
5000409,0,C
5000410,-8,0
5000410,-7,C
5000410,-6,C
5000410,-5,C
5000410,-4,C
5000410,-3,C
5000410,-2,X
5000410,-1,X
5000410,0,0
5000411,-31,1
5000411,-30,1
5000411,-29,1
5000411,-28,0
5000411,-27,1
5000411,-26,3
5000411,-25,C
5000411,-24,2
5000411,-23,0
5000411,-22,0
5000411,-21,2
5000411,-20,2
5000411,-19,2
5000411,-18,3
5000411,-17,0
5000411,-16,1
5000411,-15,0
5000411,-14,0
5000411,-13,0
5000411,-12,1
5000411,-11,0
5000411,-10,2
5000411,-9,1
5000411,-8,C
5000411,-7,1
5000411,-6,0
5000411,-5,0
5000411,-4,2
5000411,-3,0
5000411,-2,2
5000411,-1,1
5000411,0,0
5000412,-20,0
5000412,-19,1
5000412,-18,0
5000412,-17,1
5000412,-16,1
5000412,-15,1
5000412,-14,0
5000412,-13,0
5000412,-12,0
5000412,-11,3
5000412,-10,3
5000412,-9,2
5000412,-8,3
5000412,-7,1
5000412,-6,0
5000412,-5,1
5000412,-4,0
5000412,-3,0
5000412,-2,0
5000412,-1,0
5000412,0,1
5000413,-10,0
5000413,-9,C
5000413,-8,1
5000413,-7,C
5000413,-6,C
5000413,-5,X
5000413,-4,C
5000413,-3,0
5000413,-2,0
5000413,-1,0
5000413,0,X
5000414,-25,0
5000414,-24,1
5000414,-23,0
5000414,-22,4
5000414,-21,2
5000414,-20,5
5000414,-19,0
5000414,-18,0
5000414,-17,0
5000414,-16,1
5000414,-15,1
5000414,-14,C
5000414,-13,0
5000414,-12,0
5000414,-11,2
5000414,-10,C
5000414,-9,1
5000414,-8,0
5000414,-7,0
5000414,-6,3
5000414,-5,0
5000414,-4,C
5000414,-3,C
5000414,-2,0
5000414,-1,1
5000414,0,0
5000415,-24,C
5000415,-23,C
5000415,-22,X
5000415,-21,C
5000415,-20,0
5000415,-19,C
5000415,-18,0
5000415,-17,1
5000415,-16,C
5000415,-15,0
5000415,-14,C
5000415,-13,X
5000415,-12,C
5000415,-11,X
5000415,-10,X
5000415,-9,C
5000415,-8,0
5000415,-7,X
5000415,-6,X
5000415,-5,1
5000415,-4,0
5000415,-3,0
5000415,-2,0
5000415,-1,C
5000415,0,C
5000416,-18,C
5000416,-17,C
5000416,-16,C
5000416,-15,C
5000416,-14,1
5000416,-13,X
5000416,-12,0
5000416,-11,X
5000416,-10,0
5000416,-9,C
5000416,-8,0
5000416,-7,0
5000416,-6,C
5000416,-5,C
5000416,-4,0
5000416,-3,0
5000416,-2,C
5000416,-1,X
5000416,0,C
5000417,-18,C
5000417,-17,X
5000417,-16,C
5000417,-15,X
5000417,-14,C
5000417,-13,C
5000417,-12,0
5000417,-11,0
5000417,-10,C
5000417,-9,C
5000417,-8,X
5000417,-7,0
5000417,-6,X
5000417,-5,X
5000417,-4,0
5000417,-3,0
5000417,-2,C
5000417,-1,X
5000417,0,C
5000418,-22,C
5000418,-21,C
5000418,-20,C
5000418,-19,C
5000418,-18,X
5000418,-17,C
5000418,-16,X
5000418,-15,X
5000418,-14,X
5000418,-13,X
5000418,-12,C
5000418,-11,C
5000418,-10,0
5000418,-9,X
5000418,-8,0
5000418,-7,X
5000418,-6,C
5000418,-5,0
5000418,-4,C
5000418,-3,0
5000418,-2,C
5000418,-1,X
5000418,0,C
5000419,-28,X
5000419,-27,C
5000419,-26,0
5000419,-25,0
5000419,-24,C
5000419,-23,C
5000419,-22,C
5000419,-21,C
5000419,-20,C
5000419,-19,C
5000419,-18,C
5000419,-17,C
5000419,-16,0
5000419,-15,C
5000419,-14,X
5000419,-13,C
5000419,-12,C
5000419,-11,0
5000419,-10,X
5000419,-9,C
5000419,-8,X
5000419,-7,X
5000419,-6,C
5000419,-5,C
5000419,-4,0
5000419,-3,C
5000419,-2,C
5000419,-1,C
5000419,0,0
5000420,-19,1
5000420,-18,5
5000420,-17,1
5000420,-16,1
5000420,-15,5
5000420,-14,C
5000420,-13,1
5000420,-12,1
5000420,-11,3
5000420,-10,2
5000420,-9,2
5000420,-8,3
5000420,-7,0
5000420,-6,C
5000420,-5,C
5000420,-4,0
5000420,-3,0
5000420,-2,0
5000420,-1,0
5000420,0,3
5000421,-23,0
5000421,-22,C
5000421,-21,0
5000421,-20,0
5000421,-19,C
5000421,-18,C
5000421,-17,0
5000421,-16,C
5000421,-15,C
5000421,-14,C
5000421,-13,C
5000421,-12,X
5000421,-11,C
5000421,-10,C
5000421,-9,0
5000421,-8,C
5000421,-7,C
5000421,-6,X
5000421,-5,0
5000421,-4,C
5000421,-3,C
5000421,-2,X
5000421,-1,X
5000421,0,C
5000422,-29,0
5000422,-28,C
5000422,-27,0
5000422,-26,X
5000422,-25,X
5000422,-24,0
5000422,-23,C
5000422,-22,X
5000422,-21,C
5000422,-20,C
5000422,-19,C
5000422,-18,C
5000422,-17,0
5000422,-16,X
5000422,-15,0
5000422,-14,C
5000422,-13,X
5000422,-12,C
5000422,-11,C
5000422,-10,X
5000422,-9,C
5000422,-8,0
5000422,-7,C
5000422,-6,C
5000422,-5,X
5000422,-4,1
5000422,-3,C
5000422,-2,X
5000422,-1,X
5000422,0,C
5000423,-8,C
5000423,-7,X
5000423,-6,C
5000423,-5,0
5000423,-4,C
5000423,-3,C
5000423,-2,X
5000423,-1,C
5000423,0,0
5000424,-15,C
5000424,-14,0
5000424,-13,X
5000424,-12,C
5000424,-11,C
5000424,-10,C
5000424,-9,X
5000424,-8,C
5000424,-7,C
5000424,-6,C
5000424,-5,C
5000424,-4,0
5000424,-3,C
5000424,-2,C
5000424,-1,X
5000424,0,X
5000425,-22,C
5000425,-21,C
5000425,-20,C
5000425,-19,C
5000425,-18,C
5000425,-17,X
5000425,-16,0
5000425,-15,X
5000425,-14,0
5000425,-13,C
5000425,-12,C
5000425,-11,X
5000425,-10,X
5000425,-9,X
5000425,-8,0
5000425,-7,X
5000425,-6,C
5000425,-5,X
5000425,-4,0
5000425,-3,1
5000425,-2,X
5000425,-1,X
5000425,0,X
5000426,-18,0
5000426,-17,C
5000426,-16,C
5000426,-15,C
5000426,-14,C
5000426,-13,0
5000426,-12,0
5000426,-11,C
